"45"
"28"
"30"
"9"
"13"
"61"
"28"
"50"
"33"
"18"
"46"
"214"
"34"
"33"
"27"
"28"
"24"
"22"
"38"
"40"
"31"
"26"
"26"
"54"
"47"
"46"
"45"
"31"
"58"
"23"
"9"
"42"
"28"
"47"
"19"
"15"
"49"
"13"
"36"
"21"
"24"
"36"
"46"
"32"
"56"
"67"
"3"
"31"
"30"
"49"
