"45"
"18"
"30"
"80"
"11"
"NAN"
"29"
"35"
"44"
"43"
"47"
"44"
"38"
"38"
"94"
"NAN"
"NAN"
"46"
"NAN"
"NAN"
"63"
"34"
"26"
"34"
"127"
"25"
"99"
"27"
"48"
"45"
"NAN"
"31"
"59"
"NAN"
"31"
"NAN"
"23"
"73"
"27"
"54"
"NAN"
"34"
"38"
"27"
"85"
"25"
"NAN"
"23"
"24"
"24"
