"23"
"46"
"45"
"5"
"28"
"12"
"48"
"28"
"28"
"28"
"28"
"28"
"28"
"15"
"15"
"15"
"15"
"32"
"25"
"29"
"15"
"58"
"15"
"15"
"19"
"24"
"54"
"50"
"65"
"42"
"37"
"37"
"11"
"69"
"79"
"40"
