0.0046920776,,0.0047513208,0.0048774608,0.0258618071
0.0050489902,,,,
0.0048129559,,,,
0.0049510002,,,,
0.0047619343,,,,
0.004625082,,,,
0.0050840378,,,,
0.0047249794,,,,
0.0046780109,,,,
0.0049879551,,,,
0.0045809746,,,,
0.0047421455,,,,
0.0046231747,,,,
0.0045919418,,,,
0.0048809052,,,,
0.0048289299,,,,
0.0067410469,,,,
0.0046520233,,,,
0.0050468445,,,,
0.0046379566,,,,
0.0046491623,,,,
0.0049030781,,,,
0.0046210289,,,,
0.0047779083,,,,
0.0048959255,,,,
0.0046260357,,,,
0.0049362183,,,,
0.0046710968,,,,
0.0047988892,,,,
0.0050020218,,,,
0.0046460629,,,,
0.0048410892,,,,
0.0055639744,,,,
0.0089550018,,,,
0.0045959949,,,,
0.0046410561,,,,
0.0049300194,,,,
0.0045750141,,,,
0.004586935,,,,
0.0048270226,,,,
0.0046260357,,,,
0.0047597885,,,,
0.0046370029,,,,
0.0028059483,,,,
0.0045750141,,,,
0.0046410561,,,,
0.004625082,,,,
0.0047969818,,,,
0.008713007,,,,
0.0071849823,,,,
0.0046288967,,,,
0.0046448708,,,,
0.0029740334,,,,
0.0045990944,,,,
0.0046069622,,,,
0.0047709942,,,,
0.0045540333,,,,
0.0046508312,,,,
0.0046761036,,,,
0.0046138763,,,,
0.0030870438,,,,
0.0045669079,,,,
0.0046350956,,,,
0.0050179958,,,,
0.0091319084,,,,
0.0064098835,,,,
0.0046269894,,,,
0.0048668385,,,,
0.0028779507,,,,
0.002918005,,,,
0.0030219555,,,,
0.0030078888,,,,
0.002874136,,,,
0.0029168129,,,,
0.0030219555,,,,
0.0029461384,,,,
0.0028619766,,,,
0.0047900677,,,,
0.0031080246,,,,
0.0029051304,,,,
0.004805088,,,,
0.0050649643,,,,
0.0088009834,,,,
0.007568121,,,,
0.0047669411,,,,
0.0047581196,,,,
0.0046219826,,,,
0.0027608871,,,,
0.002931118,,,,
0.0028738976,,,,
0.0028629303,,,,
0.0028321743,,,,
0.002835989,,,,
0.0028760433,,,,
0.0029850006,,,,
0.0028841496,,,,
0.0028400421,,,,
0.0027160645,,,,
0.0035531521,,,,
0.0027971268,,,,
0.0030238628,,,,
0.002874136,,,,
0.0031719208,,,,
0.0027251244,,,,
0.0032339096,,,,
0.0029280186,,,,
0.0027530193,,,,
0.0027649403,,,,
0.0028679371,,,,
0.0025448799,,,,
0.0027341843,,,,
0.002682209,,,,
0.0030179024,,,,
0.0028049946,,,,
0.0027110577,,,,
0.0025370121,,,,
0.0025959015,,,,
0.0025141239,,,,
0.0024869442,,,,
0.0024881363,,,,
0.0028729439,,,,
0.0025410652,,,,
0.002571106,,,,
0.0025048256,,,,
0.0031559467,,,,
0.0014090538,,,,
0.0029878616,,,,
0.0026218891,,,,
0.0031571388,,,,
0.0026938915,,,,
0.0025629997,,,,
0.0025520325,,,,
0.001584053,,,,
0.0030999184,,,,
0.0027611256,,,,
0.0013489723,,,,
0.0027780533,,,,
0.0030529499,,,,
0.002781868,,,,
0.0027589798,,,,
0.0028281212,,,,
0.0013411045,,,,
0.0027229786,,,,
0.0026538372,,,,
0.0030012131,,,,
0.0030469894,,,,
0.0027759075,,,,
0.0026199818,,,,
0.0051319599,,,,
0.0025861263,,,,
0.0053989887,,,,
0.0014932156,,,,
0.0050840378,,,,
0.0045969486,,,,
0.0051739216,,,,
0.0045928955,,,,
0.0046050549,,,,
0.0049860477,,,,
0.0045750141,,,,
0.0013802052,,,,
0.0050070286,,,,
0.0046060085,,,,
0.0047681332,,,,
0.0049510002,,,,
0.0046219826,,,,
0.0047650337,,,,
0.0012550354,,,,
0.0012218952,,,,
0.0012190342,,,,
0.001431942,,,,
0.0015609264,,,,
0.0015311241,,,,
0.001224041,,,,
0.0012700558,,,,
0.0012600422,,,,
0.0012469292,,,,
0.0012202263,,,,
0.0016200542,,,,
0.0012571812,,,,
0.0012021065,,,,
0.0013699532,,,,
0.0013120174,,,,
0.0012040138,,,,
0.0011999607,,,,
0.0012540817,,,,
0.0050690174,,,,
0.005120039,,,,
0.0045809746,,,,
0.0049240589,,,,
0.0050530434,,,,
0.0045490265,,,,
0.0050311089,,,,
0.0050470829,,,,
0.0072879791,,,,
0.0050759315,,,,
0.0061528683,,,,
0.0048091412,,,,
0.0045940876,,,,
0.0053830147,,,,
0.0047140121,,,,
0.0063819885,,,,
0.0048317909,,,,
0.0061099529,,,,
0.0048270226,,,,
0.0048789978,,,,
0.0049819946,,,,
0.0047669411,,,,
0.0059390068,,,,
0.0047960281,,,,
0.0046830177,,,,
0.0049510002,,,,
0.004554987,,,,
0.0055429935,,,,
0.0048801899,,,,
0.005822897,,,,
0.0049190521,,,,
0.0049011707,,,,
0.0059189796,,,,
0.0049920082,,,,
0.0053031445,,,,
0.0045821667,,,,
0.0050110817,,,,
0.0047631264,,,,
0.004912138,,,,
0.0049030781,,,,
0.0045809746,,,,
0.0048749447,,,,
0.0051081181,,,,
0.0046169758,,,,
0.0049529076,,,,
0.0046310425,,,,
0.0049068928,,,,
0.006082058,,,,
0.0046188831,,,,
0.0047938824,,,,
0.0046920776,,,,
0.0045769215,,,,
0.0048029423,,,,
0.0045669079,,,,
0.0052440166,,,,
0.0046269894,,,,
0.0046598911,,,,
0.0052289963,,,,
0.0046188831,,,,
0.0046038628,,,,
0.0046010017,,,,
0.0046479702,,,,
0.0054359436,,,,
0.005890131,,,,
0.0046749115,,,,
0.0050749779,,,,
0.0045959949,,,,
0.0047080517,,,,
0.0047190189,,,,
0.0046708584,,,,
0.0050780773,,,,
0.0045940876,,,,
0.0046908855,,,,
0.0049338341,,,,
0.0045750141,,,,
0.0047621727,,,,
0.0048859119,,,,
0.00472188,,,,
0.0050709248,,,,
0.0059361458,,,,
0.0048751831,,,,
0.0048668385,,,,
0.0045809746,,,,
0.0046949387,,,,
0.0049381256,,,,
0.0048010349,,,,
0.0048949718,,,,
0.0046131611,,,,
0.0046679974,,,,
0.0049111843,,,,
0.0047841072,,,,
0.0046200752,,,,
0.0049159527,,,,
0.0047497749,,,,
0.0046560764,,,,
0.0047309399,,,,
0.0054280758,,,,
0.0049459934,,,,
0.0048229694,,,,
0.0045900345,,,,
0.0049011707,,,,
0.00481987,,,,
0.0045909882,,,,
0.0047869682,,,,
0.0045781136,,,,
0.0045969486,,,,
0.0049579144,,,,
0.0045871735,,,,
0.0050358772,,,,
0.0046219826,,,,
0.0047571659,,,,
0.0051491261,,,,
0.0061659813,,,,
0.0046820641,,,,
0.0047030449,,,,
0.0046072006,,,,
0.0046849251,,,,
0.0046410561,,,,
0.0045950413,,,,
0.0047409534,,,,
0.0045819283,,,,
0.0045959949,,,,
0.0047318935,,,,
0.0046041012,,,,
0.004650116,,,,
0.0047709942,,,,
0.0045750141,,,,
0.0048539639,,,,
0.0045728683,,,,
0.0054900646,,,,
0.0048730373,,,,
0.0046329498,,,,
0.0047090054,,,,
0.0050230026,,,,
0.0045659542,,,,
0.0048649311,,,,
0.004611969,,,,
0.004693985,,,,
0.0049071312,,,,
0.0045948029,,,,
0.0047061443,,,,
0.0049600601,,,,
0.0045609474,,,,
0.004762888,,,,
0.0048129559,,,,
0.005012989,,,,
0.0049440861,,,,
0.0046379566,,,,
0.0047049522,,,,
0.004914999,,,,
0.0047519207,,,,
0.004639864,,,,
0.0049080849,,,,
0.0047860146,,,,
0.0045809746,,,,
0.0046899319,,,,
0.0047211647,,,,
0.0047399998,,,,
0.0047669411,,,,
0.0046610832,,,,
0.0049681664,,,,
0.0048000813,,,,
0.0056760311,,,,
0.0050609112,,,,
0.0047490597,,,,
0.0046098232,,,,
0.0047681332,,,,
0.0045740604,,,,
0.0046019554,,,,
0.0048570633,,,,
0.0045800209,,,,
0.0049498081,,,,
0.0047490597,,,,
0.0047049522,,,,
0.0048820972,,,,
0.0045468807,,,,
0.0046188831,,,,
0.0048360825,,,,
0.005038023,,,,
0.0049130917,,,,
0.0047359467,,,,
0.0045871735,,,,
0.0050420761,,,,
0.0046179295,,,,
0.0046060085,,,,
0.0051431656,,,,
0.0045909882,,,,
0.0049221516,,,,
0.0045621395,,,,
0.0045599937,,,,
0.0048110485,,,,
0.0045859814,,,,
0.0048110485,,,,
0.004830122,,,,
0.0045809746,,,,
0.0052011013,,,,
0.0047330856,,,,
0.0047409534,,,,
0.004776001,,,,
0.0045919418,,,,
0.0047471523,,,,
0.0049479008,,,,
0.0045640469,,,,
0.0046801567,,,,
0.0048098564,,,,
0.0046930313,,,,
0.004639864,,,,
0.0047950745,,,,
0.004776001,,,,
0.0046880245,,,,
0.0045762062,,,,
0.004750967,,,,
0.0056450367,,,,
0.0048019886,,,,
0.0046389103,,,,
0.0047540665,,,,
0.0046880245,,,,
0.0045850277,,,,
0.0046479702,,,,
0.0047280788,,,,
0.0045809746,,,,
0.0046579838,,,,
0.0046498775,,,,
0.0046548843,,,,
0.0048701763,,,,
0.0045890808,,,,
0.0048518181,,,,
0.0047159195,,,,
0.0047519207,,,,
0.005133152,,,,
0.0048389435,,,,
0.0047140121,,,,
0.0048511028,,,,
0.0045669079,,,,
0.0049309731,,,,
0.0047078133,,,,
0.0046072006,,,,
0.0049920082,,,,
0.0046958923,,,,
0.0045609474,,,,
0.0049619675,,,,
0.0045552254,,,,
0.0048971176,,,,
0.0046739578,,,,
0.0045759678,,,,
0.0050680637,,,,
0.0046999454,,,,
0.0045781136,,,,
0.0049600601,,,,
0.0045690536,,,,
0.0046899319,,,,
0.0048110485,,,,
0.004586935,,,,
0.0048031807,,,,
0.0046739578,,,,
0.0045940876,,,,
0.0047910213,,,,
0.0045688152,,,,
0.0046560764,,,,
0.0048079491,,,,
0.0045399666,,,,
0.0047180653,,,,
0.005712986,,,,
0.0046169758,,,,
0.0049259663,,,,
0.0046050549,,,,
0.0046980381,,,,
0.0049340725,,,,
0.0045838356,,,,
0.0047328472,,,,
0.0048589706,,,,
0.0047039986,,,,
0.0047240257,,,,
0.0047540665,,,,
0.004691124,,,,
0.0048539639,,,,
0.0045690536,,,,
0.0047678947,,,,
0.0047469139,,,,
0.0055398941,,,,
0.0047090054,,,,
0.0047729015,,,,
0.0048551559,,,,
0.0047388077,,,,
0.004627943,,,,
0.0047421455,,,,
0.0047330856,,,,
0.0047750473,,,,
0.0046591759,,,,
0.0047488213,,,,
0.0048429966,,,,
0.0046138763,,,,
0.0046579838,,,,
0.0047631264,,,,
0.0045979023,,,,
0.004873991,,,,
0.0053770542,,,,
0.0048091412,,,,
0.0047030449,,,,
0.004627943,,,,
0.0048060417,,,,
0.0046601295,,,,
0.0046930313,,,,
0.004776001,,,,
0.0046439171,,,,
0.0047130585,,,,
0.0047771931,,,,
0.0045700073,,,,
0.0047841072,,,,
0.00466609,,,,
0.0045821667,,,,
0.004887104,,,,
0.0058751106,,,,
0.0047819614,,,,
0.0047590733,,,,
0.004573822,,,,
0.004748106,,,,
0.0046567917,,,,
0.0045771599,,,,
0.0048749447,,,,
0.0045521259,,,,
0.0046761036,,,,
0.0047991276,,,,
0.0045762062,,,,
0.0048611164,,,,
0.0046229362,,,,
0.0045609474,,,,
0.0051620007,,,,
0.004570961,,,,
0.0058019161,,,,
0.0047299862,,,,
0.0046420097,,,,
0.0051429272,,,,
0.0045630932,,,,
0.0046160221,,,,
0.004940033,,,,
0.0045568943,,,,
0.0047459602,,,,
0.004680872,,,,
0.0046999454,,,,
0.0049309731,,,,
0.0046060085,,,,
0.0046150684,,,,
0.0049710274,,,,
0.0045969486,,,,
0.0050489902,,,,
0.0050570965,,,,
0.0045850277,,,,
0.0047540665,,,,
0.0046060085,,,,
0.004789114,,,,
0.0046958923,,,,
0.0045700073,,,,
0.0046560764,,,,
0.0048468113,,,,
0.0045721531,,,,
0.0045940876,,,,
0.0048949718,,,,
0.0046811104,,,,
0.0046298504,,,,
0.0049300194,,,,
0.0046510696,,,,
0.0069081783,,,,
0.0048189163,,,,
0.0046880245,,,,
0.0047881603,,,,
0.0046999454,,,,
0.004668951,,,,
0.0049481392,,,,
0.0045928955,,,,
0.0046951771,,,,
0.0048568249,,,,
0.0046029091,,,,
0.0048670769,,,,
0.0046889782,,,,
0.0045838356,,,,
0.0049481392,,,,
0.0045959949,,,,
0.0045669079,,,,
0.0052890778,,,,
0.0046861172,,,,
0.0046451092,,,,
0.0047740936,,,,
0.0045671463,,,,
0.0047500134,,,,
0.0046041012,,,,
0.0046629906,,,,
0.0049209595,,,,
0.0045750141,,,,
0.0045838356,,,,
0.0048189163,,,,
0.0045640469,,,,
0.0050981045,,,,
0.0046041012,,,,
0.0045559406,,,,
0.0049951077,,,,
0.0055909157,,,,
0.0048909187,,,,
0.0046629906,,,,
0.0045771599,,,,
0.0049309731,,,,
0.0045940876,,,,
0.0046720505,,,,
0.0049510002,,,,
0.0045590401,,,,
0.0046288967,,,,
0.005035162,,,,
0.0045809746,,,,
0.0046918392,,,,
0.0048010349,,,,
0.0046000481,,,,
0.004655838,,,,
0.004994154,,,,
0.0049059391,,,,
0.0050811768,,,,
0.0046780109,,,,
0.00476408,,,,
0.0048949718,,,,
0.0048627853,,,,
0.0047140121,,,,
0.0045609474,,,,
0.0047228336,,,,
0.0046589375,,,,
0.0047130585,,,,
0.0046889782,,,,
0.0049140453,,,,
0.0047059059,,,,
0.0045862198,,,,
0.0048620701,,,,
0.0094208717,,,,
0.0051629543,,,,
0.0047221184,,,,
0.004832983,,,,
0.0049688816,,,,
0.0045690536,,,,
0.0049269199,,,,
0.0047168732,,,,
0.0046288967,,,,
0.0049540997,,,,
0.0047729015,,,,
0.0045468807,,,,
0.0047121048,,,,
0.0045828819,,,,
0.0047199726,,,,
0.0058591366,,,,
0.0090739727,,,,
0.0047340393,,,,
0.004584074,,,,
0.0050899982,,,,
0.0045669079,,,,
0.0047998428,,,,
0.0046589375,,,,
0.0045509338,,,,
0.0047769547,,,,
0.0046231747,,,,
0.0045931339,,,,
0.0048310757,,,,
0.0046651363,,,,
0.0046010017,,,,
0.0048749447,,,,
0.0083680153,,,,
0.0078279972,,,,
0.0046188831,,,,
0.0051820278,,,,
0.004584074,,,,
0.0047750473,,,,
0.0050051212,,,,
0.0046021938,,,,
0.0050802231,,,,
0.0046281815,,,,
0.0046269894,,,,
0.0051658154,,,,
0.0045678616,,,,
0.0047030449,,,,
0.0051159859,,,,
0.0062379837,,,,
0.0085179806,,,,
0.0046100616,,,,
0.004999876,,,,
0.0045888424,,,,
0.0048789978,,,,
0.0048770905,,,,
0.0046648979,,,,
0.0046560764,,,,
0.004953146,,,,
0.0047571659,,,,
0.0045559406,,,,
0.004570961,,,,
0.0047740936,,,,
0.0047121048,,,,
0.0046479702,,,,
0.0086660385,,,,
0.0074248314,,,,
0.0047118664,,,,
0.0047669411,,,,
0.0046699047,,,,
0.0047039986,,,,
0.0048158169,,,,
0.0045750141,,,,
0.0049459934,,,,
0.004650116,,,,
0.0046000481,,,,
0.0050709248,,,,
0.0046379566,,,,
0.0045990944,,,,
0.0049238205,,,,
0.0077650547,,,,
0.0086770058,,,,
0.0048239231,,,,
0.0049979687,,,,
0.0045850277,,,,
0.0049669743,,,,
0.004817009,,,,
0.0045621395,,,,
0.0049369335,,,,
0.0045740604,,,,
0.0046370029,,,,
0.0050909519,,,,
0.0045540333,,,,
0.0047440529,,,,
0.004709959,,,,
0.0046188831,,,,
0.007297039,,,,
0.0046138763,,,,
0.0049932003,,,,
0.0049669743,,,,
0.0046000481,,,,
0.0047571659,,,,
