"63"
"31"
"23"
"NAN"
"51"
"NAN"
"NAN"
"122"
"71"
"90"
"32"
"NAN"
"21"
"NAN"
"100"
"112"
"NAN"
"NAN"
"127"
"128"
"63"
"NAN"
"NAN"
"97"
"112"
"39"
"NAN"
"84"
"81"
"NAN"
"80"
"11"
"26"
"80"
"NAN"
"43"
"38"
"NAN"
"117"
"62"
"85"
"NAN"
"88"
"35"
"93"
"NAN"
"161"
"NAN"
"NAN"
"NAN"
